record_id,tokenizer_name,test_name,baseline_token_count,char_count,compression_ratio,estimated_cost,fertility_rate,max_pieces_per_word,mean_tokens_per_sentence,nsl,oov_count,oov_rate,pieces_per_word,sentence_count,token_count,word_count,input_categories_json,input_metadata_json,output_metadata_json
opensubtitles-7330,t5,nsl,9,,,,,,,1.0,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\""بالنسبةلي ،يمكنأنيكون لكفقط\"".""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1036,t5,nsl,6,,,,,,,1.3333333333333333,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-6299,t5,nsl,2,,,,,,,1.0,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهب""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-256,t5,nsl,9,,,,,,,1.2222222222222223,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وبعد ذلك، ظَهرَ الجدولُ النفّاث ثانية.""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-646,t5,nsl,5,,,,,,,1.4,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فرسـان الـ جراستون ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4267,t5,nsl,12,,,,,,,1.0833333333333333,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذا كنت تريد أن تكون هكذا فلابأس""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4379,t5,nsl,9,,,,,,,1.2222222222222223,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بالله عليكم - هل أنت جاد؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5705,t5,nsl,10,,,,,,,1.1,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""صحيح ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1716,t5,nsl,10,,,,,,,1.1,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""والدك لص ! كاذب""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1415,t5,nsl,4,,,,,,,1.5,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""# قرية صغيرة، قرية الهدوء ساكنها #""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9107,t5,nsl,11,,,,,,,1.0909090909090908,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد قابلتُ عمّي""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8575,t5,nsl,3,,,,,,,1.0,,,,,3,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""،الآن""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1960,t5,nsl,3,,,,,,,1.3333333333333333,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9036,t5,nsl,25,,,,,,,1.12,,,,,28,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""السيّد \""هان\"" سوف يجدهُ و وقتها سوف أسحقهُ""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9007,t5,nsl,11,,,,,,,1.1818181818181819,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حدّد نفسك بأن تكون مُسجل فحسب""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5076,t5,nsl,14,,,,,,,1.0714285714285714,,,,,15,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..رأيت بعض الأمور لذا لا يمكنني الوثوق به كثيراً""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-465,t5,nsl,27,,,,,,,1.0740740740740742,,,,,29,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أنا لا أَعْرفُ لماذا، لَكنِّي عَرفتُ مباشرة أنه كَانَ أبي , تَمَدُّد على الوجه في الماءِ , فقط يغادر.""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8147,t5,nsl,11,,,,,,,0.9090909090909091,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف اذهب و امسك بشبح المزهرية""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1426,t5,nsl,10,,,,,,,1.1,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حسنًا، أظن أنّي فقدت شيئًا ! الأمر وما فيه أنّي لا أتذكر ما هو""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5687,t5,nsl,12,,,,,,,1.0,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كيف توفي شاب مثلك ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9917,t5,nsl,12,,,,,,,1.0833333333333333,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل تعتقدي أني أحببت المجيء و البحث عنكِ ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1733,t5,nsl,4,,,,,,,1.0,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أأنت قاسٍ لدرجة أنّك لن تدع فتاة تعطي والدها قبلة الوداع؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4104,t5,nsl,4,,,,,,,1.25,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فهي جميلة""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-7472,t5,nsl,11,,,,,,,1.0,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""غونغ شيل لقد جلبت شاي القرفة""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5758,t5,nsl,3,,,,,,,1.0,,,,,3,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أي نوع من الفساتين ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9951,t5,nsl,18,,,,,,,1.1666666666666667,,,,,21,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا أعتقد أنني سوف أعرف حتى أذهب""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-7232,t5,nsl,7,,,,,,,1.1428571428571428,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف أجن حقاً""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-2848,t5,nsl,4,,,,,,,1.0,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(أنا (جاستون""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5106,t5,nsl,3,,,,,,,1.0,,,,,3,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهبي""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-797,t5,nsl,6,,,,,,,1.0,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هذا يعني أنهم لن يصلوو إلى هنا قبل 30 دقيقة""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-2478,t5,nsl,7,,,,,,,1.2857142857142858,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حمدًا لله قضيت آخر خمسة أيام !""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-2472,t5,nsl,9,,,,,,,1.0,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كلما أغمضت عيناي أتخيل (موريس) متقطعًا به السبل وحيدًا""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8743,t5,nsl,5,,,,,,,1.4,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""جُندي ترك الخدمة""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-6204,t5,nsl,11,,,,,,,1.0,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فقط مجموعة أشياء غريبة""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8491,t5,nsl,31,,,,,,,1.1290322580645162,,,,,35,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أثناء العملية، قلبهُ توقّـفَ لِــوَهلة ولكن، لِــحُسن الحظ عاد النّـبضُ مرة أخرى و تُقام العمليّة الآن""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-7668,t5,nsl,5,,,,,,,1.2,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل الرئيس هنا ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-7885,t5,nsl,4,,,,,,,1.25,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حقا؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4514,t5,nsl,3,,,,,,,1.6666666666666667,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5890,t5,nsl,4,,,,,,,1.0,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". يبدو هذا""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4963,t5,nsl,6,,,,,,,1.1666666666666667,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(تي كونغ شيل)""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5818,t5,nsl,2,,,,,,,1.0,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""من قد تكون ؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-772,t5,nsl,8,,,,,,,1.25,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""...إذاً دعينـا ننتهي الآن""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8314,t5,nsl,7,,,,,,,1.1428571428571428,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""اذن هل لذيك موعد؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-2582,t5,nsl,7,,,,,,,1.1428571428571428,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كنت أخطو على أصابع قدميه كثيرًا""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-1756,t5,nsl,5,,,,,,,1.0,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(بيل) !""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-93,t5,nsl,17,,,,,,,1.1176470588235294,,,,,19,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هو قمعيُ، لذا سرعة الريحَ تزِيدُ بينما الهواء يُصبحُ معصوراً.""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-7498,t5,nsl,2,,,,,,,1.0,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سيدي""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-491,t5,nsl,11,,,,,,,1.0,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""عندما ضَربوا الجوَّ , الأورورا مَخْلُوقةُ.""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8056,t5,nsl,7,,,,,,,1.1428571428571428,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا تعودي اليه""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-9908,t5,nsl,9,,,,,,,1.0,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". أنا حقاً أنتهت علاقتي بهذا الشخص""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-2782,t5,nsl,2,,,,,,,1.0,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""مرحبًا""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-10031,t5,nsl,7,,,,,,,1.1428571428571428,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""[تاي يي ريونغ]""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4809,t5,nsl,7,,,,,,,1.0,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ألا تعتقد أن السائقة كانت ثملة؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-6138,t5,nsl,14,,,,,,,1.1428571428571428,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". هناك شيء أخر أنا رفضته""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-4162,t5,nsl,13,,,,,,,1.0769230769230769,,,,,14,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""نعم نحن بالفعل وشكراً لك لسماحك لي بالبقاء""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-8738,t5,nsl,2,,,,,,,1.0,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لِمَاذا؟""}","{""baseline_model"": ""gpt2"", ""baseline_tokenizer_metadata"": {}}"
opensubtitles-5433,wordpiece,token_count,,,,,,,,,,,,,26,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..ركبتِ في سيارتي، جئتِ لمجموعتي والان تجرؤين على دقّ جرس منزلي؟""}",{}
opensubtitles-8008,wordpiece,token_count,,,,,,,,,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""من التقيتي؟""}",{}
opensubtitles-5149,wordpiece,token_count,,,,,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا؟""}",{}
opensubtitles-8517,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""،لأنني كنت أنظر لكِ فقط""}",{}
opensubtitles-7721,wordpiece,token_count,,,,,,,,,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الا تريد ان تعرف بمشاعرها اتجاهك؟""}",{}
opensubtitles-5640,wordpiece,token_count,,,,,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أنا لن أعمل هنا كـ سكرتيرتك ؟""}",{}
opensubtitles-7365,wordpiece,token_count,,,,,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\"" مالذي أعنيه لك \""""}",{}
opensubtitles-9312,wordpiece,token_count,,,,,,,,,,,,,26,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لكنها تقول إنني لم أفعل و إننا كنا نتسلي فقط""}",{}
opensubtitles-9621,wordpiece,token_count,,,,,,,,,,,,,17,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "".... أنت تقول كنت أحاول أن أجد شريك هي جو ؟""}",{}
opensubtitles-5771,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل هذه غرفة الحفيد الميت ؟""}",{}
opensubtitles-7279,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""...... يجب أن أصنع شئ ما معها""}",{}
opensubtitles-3849,wordpiece,token_count,,,,,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""James...""}",{}
opensubtitles-192,wordpiece,token_count,,,,,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""نحن سَنَهْدفُ إلى السرعةِ للجدولِ النفّاثِ.""}",{}
opensubtitles-4688,wordpiece,token_count,,,,,,,,,,,,,15,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""انه مثل \""هذه كيفية معرفتي بك\""""}",{}
opensubtitles-634,wordpiece,token_count,,,,,,,,,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وليـست لديك أي أوامر""}",{}
opensubtitles-4226,wordpiece,token_count,,,,,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أصبح (جوني) يفعل أي شيئ الآن""}",{}
opensubtitles-8910,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا بأس إذا كان ليس لديك واحد""}",{}
opensubtitles-8255,wordpiece,token_count,,,,,,,,,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بما انها هدية من خطيبتك فاتركه هنا""}",{}
opensubtitles-332,wordpiece,token_count,,,,,,,,,,,,,20,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""قُلتُ، ' بيت جونسن لَيسَ هنا , بيتنا لَيسَ هنا.""}",{}
opensubtitles-1180,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}",{}
opensubtitles-9379,wordpiece,token_count,,,,,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هذه فرصة رائعة !""}",{}
opensubtitles-7381,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد أخبرني بأنه يحبها أكثر""}",{}
opensubtitles-4638,wordpiece,token_count,,,,,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد كان شخصاً يحدق بي""}",{}
opensubtitles-9940,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الآن، أَخْـبرنِـي أن أغرُب عن وجهك فحسب""}",{}
opensubtitles-10734,wordpiece,token_count,,,,,,,,,,,,,15,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف يكون من الخطير أن يأتي شيءٌ ما وأنتِ تقودي السيارة""}",{}
opensubtitles-7242,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ليس لدي ما أقوله""}",{}
opensubtitles-3873,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""Some rand to get you through the first few weeks.""}",{}
opensubtitles-4407,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لم تعود ( كارولينا) هل عادت؟""}",{}
opensubtitles-9239,wordpiece,token_count,,,,,,,,,,,,,21,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل أنا حقاً شربت هذه و بقيت معكِ هنا ؟""}",{}
opensubtitles-5368,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..أريد الذهاب، لكن""}",{}
opensubtitles-106,wordpiece,token_count,,,,,,,,,,,,,18,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""خمسون ميل في السّاعة , عاصفة جيدة , الأشجار وخطوط الكهرباء أسفل , البيوت تَضرّرتْ.""}",{}
opensubtitles-3501,wordpiece,token_count,,,,,,,,,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إستمر بالمشي""}",{}
opensubtitles-5752,wordpiece,token_count,,,,,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا تفعلين الآن ؟""}",{}
opensubtitles-6450,wordpiece,token_count,,,,,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل تريد أن تتزوجها؟""}",{}
opensubtitles-9933,wordpiece,token_count,,,,,,,,,,,,,14,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ترجمة""}",{}
opensubtitles-5193,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لهذا قمنا بجولة وسلمنا على كل الموظفون""}",{}
opensubtitles-58,wordpiece,token_count,,,,,,,,,,,,,26,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الطاقة الحادّة للشمسِ تُسخّنُ الهواءَ , الذي يَرتفعُ في الأعمدةِ الضخمةِ , مصّ في الرياحِ السطحيّةِ القويَّةِ مِنْ الشمالِ والجنوبِ.""}",{}
opensubtitles-5175,wordpiece,token_count,,,,,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""تحب ذلك""}",{}
opensubtitles-609,wordpiece,token_count,,,,,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""مولاتــي""}",{}
opensubtitles-1383,wordpiece,token_count,,,,,,,,,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""رفع الضرائب على القرويين الفقراء رغبةً لملأ قلعته بأروع الأشياء""}",{}
opensubtitles-8445,wordpiece,token_count,,,,,,,,,,,,,20,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لكي اخفف من غضبها العشاء على حسابي""}",{}
opensubtitles-5435,wordpiece,token_count,,,,,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(جو غون)""}",{}
opensubtitles-1194,wordpiece,token_count,,,,,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا ؟""}",{}
opensubtitles-3361,wordpiece,token_count,,,,,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""على الأرجح أنها معدات صيد""}",{}
opensubtitles-7330,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\""بالنسبةلي ،يمكنأنيكون لكفقط\"".""}",{}
opensubtitles-1036,wordpiece,token_count,,,,,,,,,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}",{}
opensubtitles-6299,wordpiece,token_count,,,,,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهب""}",{}
opensubtitles-256,wordpiece,token_count,,,,,,,,,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وبعد ذلك، ظَهرَ الجدولُ النفّاث ثانية.""}",{}
opensubtitles-646,wordpiece,token_count,,,,,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فرسـان الـ جراستون ؟""}",{}
opensubtitles-4267,wordpiece,token_count,,,,,,,,,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذا كنت تريد أن تكون هكذا فلابأس""}",{}
opensubtitles-4379,wordpiece,token_count,,,,,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بالله عليكم - هل أنت جاد؟""}",{}
opensubtitles-5705,wordpiece,token_count,,,,,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""صحيح ؟""}",{}
opensubtitles-1716,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""والدك لص ! كاذب""}",{}
opensubtitles-1415,wordpiece,token_count,,,,,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""# قرية صغيرة، قرية الهدوء ساكنها #""}",{}
opensubtitles-9107,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد قابلتُ عمّي""}",{}
opensubtitles-8575,wordpiece,token_count,,,,,,,,,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""،الآن""}",{}
opensubtitles-1960,wordpiece,token_count,,,,,,,,,,,,,3,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}",{}
opensubtitles-9036,wordpiece,token_count,,,,,,,,,,,,,26,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""السيّد \""هان\"" سوف يجدهُ و وقتها سوف أسحقهُ""}",{}
opensubtitles-9007,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حدّد نفسك بأن تكون مُسجل فحسب""}",{}
opensubtitles-5076,wordpiece,token_count,,,,,,,,,,,,,15,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..رأيت بعض الأمور لذا لا يمكنني الوثوق به كثيراً""}",{}
opensubtitles-465,wordpiece,token_count,,,,,,,,,,,,,28,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أنا لا أَعْرفُ لماذا، لَكنِّي عَرفتُ مباشرة أنه كَانَ أبي , تَمَدُّد على الوجه في الماءِ , فقط يغادر.""}",{}
opensubtitles-8147,wordpiece,token_count,,,,,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف اذهب و امسك بشبح المزهرية""}",{}
opensubtitles-1426,wordpiece,token_count,,,,,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حسنًا، أظن أنّي فقدت شيئًا ! الأمر وما فيه أنّي لا أتذكر ما هو""}",{}
opensubtitles-5687,wordpiece,token_count,,,,,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كيف توفي شاب مثلك ؟""}",{}
opensubtitles-9917,wordpiece,token_count,,,,,,,,,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل تعتقدي أني أحببت المجيء و البحث عنكِ ؟""}",{}
